Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775384849,120,,Aggregated,68.300000,0.000000,16,26,40,61,200,330,450,520,1400,1400,1400,2918,0,16,61.9298245790752,3.6920580023434013,1427.2159910033224,4304.625771076079
1775384850,120,,Aggregated,67.900000,0.000000,15,25,38,59,190,310,450,520,1400,1400,1400,2976,0,15,60.86169050628399,3.6920580023434013,1427.2159910033224,4324.908938172043
1775384851,120,,Aggregated,66.500000,0.000000,15,25,37,56,190,310,450,520,1200,1400,1400,3049,0,15,59.72151896612997,3.6920580023434013,1427.2159910033224,4351.846835027878
1775384852,120,,Aggregated,66.200000,0.000000,15,24,36,53,180,310,450,510,1200,1400,1400,3112,0,15,58.766401744442824,3.6920580023434013,1427.2159910033224,4338.141388174808
1775384853,120,,Aggregated,67.500000,0.000000,15,24,35,51,170,300,440,510,1200,1400,1400,3198,0,15,57.71850811308936,3.6920580023434013,1427.2159910033224,4342.571607254534
1775384854,120,,Aggregated,65.300000,0.000000,15,24,35,49,170,300,440,500,1200,1400,1400,3258,0,15,56.93463265182612,3.6920580023434013,1427.2159910033224,4344.629834254144
1775384855,120,,Aggregated,66.300000,0.000000,15,24,34,48,170,300,440,500,1200,1400,1400,3331,0,15,56.06842647839664,3.6920580023434013,1427.2159910033224,4343.156109276493
1775384856,120,,Aggregated,66.700000,0.000000,15,23,34,47,160,290,440,500,1200,1400,1400,3390,0,15,55.34011382937303,3.6920580023434013,1427.2159910033224,4349.592920353983
1775384857,120,,Aggregated,65.900000,0.000000,15,23,33,45,150,290,430,500,1200,1400,1400,3457,0,15,54.646426608516855,3.6920580023434013,1427.2159910033224,4351.465432455887
1775384858,120,,Aggregated,66.200000,0.000000,15,23,33,44,150,290,430,500,1200,1400,1400,3530,0,15,53.97779036080547,3.6920580023434013,1427.2159910033224,4377.441076487252
1775384859,120,,Aggregated,66.200000,0.000000,15,23,33,43,140,280,430,500,1200,1400,1400,3601,0,15,53.26467820510408,3.6920580023434013,1427.2159910033224,4389.789225215218
1775384860,120,,Aggregated,67.900000,0.000000,15,23,32,42,140,280,430,500,1200,1400,1400,3663,0,15,52.558126217747805,3.6920580023434013,1427.2159910033224,4375.037947037947
1775384861,120,,Aggregated,67.100000,0.000000,14,22,31,41,140,270,430,490,1200,1400,1400,3740,0,14,51.71136653814484,3.6920580023434013,1427.2159910033224,4377.1275401069515
1775384862,120,,Aggregated,67.700000,0.000000,14,22,31,40,130,270,430,490,1200,1400,1400,3804,0,14,50.99872411977811,3.6920580023434013,1427.2159910033224,4388.185068349107
